"Reputation of closest school,Size of home,Noise pollution,Amount of natural light,Amount of traffic,Closeness to parks,Year building was built,Closeness to public transportation,Size of yard,Quality of heat/AC system,Washer/dryer in unit,Closeness to cafes/restaurants","Moderate,700 square feet,Low,A Lot,A Lot,20 min away,1977,30 min away,150 square feet,Very Bad,Yes,10 min away","Very Bad,1100 square feet,High,A Little,Very Little,30 min away,1952,15 min away,550 square feet,Good,No,30 min away"
"Size of home,Quality of heat/AC system,Amount of traffic,Year building was built,Reputation of closest school,Size of yard,Closeness to parks,Amount of natural light,Washer/dryer in unit,Closeness to cafes/restaurants,Closeness to public transportation,Noise pollution","900 square feet,Moderate,Very Little,1962,Very Bad,200 square feet,25 min away,Very Little,No,30 min away,25 min away,Very Low","1100 square feet,Very Good,A Moderate Amount,2012,Very Good,500 square feet,10 min away,A Lot,Yes,10 min away,10 min away,Moderate"
"Closeness to parks,Washer/dryer in unit,Size of yard,Reputation of closest school,Year building was built,Closeness to cafes/restaurants,Amount of traffic,Closeness to public transportation,Quality of heat/AC system,Size of home,Amount of natural light,Noise pollution","20 min away,Yes,200 square feet,Very Bad,1962,25 min away,Very Little,25 min away,Bad,700 square feet,A Moderate Amount,High","10 min away,No,450 square feet,Moderate,2019,10 min away,A Moderate Amount,15 min away,Good,1100 square feet,Very Little,Low"
"Closeness to public transportation,Quality of heat/AC system,Amount of natural light,Noise pollution,Washer/dryer in unit,Closeness to cafes/restaurants,Closeness to parks,Year building was built,Size of home,Size of yard,Reputation of closest school,Amount of traffic","20 min away,Very Good,A Little,Very Low,Yes,15 min away,15 min away,2008,800 square feet,500 square feet,Very Good,A Little","10 min away,Very Bad,A Lot,Moderate,No,25 min away,30 min away,1986,1500 square feet,200 square feet,Bad,A Lot"
"Closeness to parks,Reputation of closest school,Closeness to cafes/restaurants,Closeness to public transportation,Amount of natural light,Size of yard,Quality of heat/AC system,Amount of traffic,Washer/dryer in unit,Year building was built,Noise pollution,Size of home","15 min away,Bad,30 min away,15 min away,A Little,550 square feet,Very Good,A Little,No,2007,Low,1800 square feet","25 min away,Very Good,20 min away,25 min away,A Lot,350 square feet,Very Bad,A Lot,Yes,1965,Very High,900 square feet"
"Closeness to parks,Year building was built,Closeness to public transportation,Reputation of closest school,Size of home,Noise pollution,Quality of heat/AC system,Amount of traffic,Amount of natural light,Closeness to cafes/restaurants,Size of yard,Washer/dryer in unit","15 min away,1977,15 min away,Very Bad,1500 square feet,Moderate,Very Good,A Little,A Little,20 min away,100 square feet,No","30 min away,2012,25 min away,Very Good,700 square feet,Very Low,Bad,A Lot,A Lot,10 min away,350 square feet,Yes"
"Noise pollution,Washer/dryer in unit,Size of yard,Size of home,Amount of natural light,Closeness to public transportation,Reputation of closest school,Closeness to cafes/restaurants,Quality of heat/AC system,Amount of traffic,Year building was built,Closeness to parks","High,No,450 square feet,1700 square feet,A Moderate Amount,10 min away,Moderate,10 min away,Very Bad,A Little,1987,10 min away","Low,Yes,250 square feet,1400 square feet,Very Little,25 min away,Very Bad,25 min away,Moderate,A Lot,1956,20 min away"
"Reputation of closest school,Size of yard,Closeness to parks,Amount of natural light,Closeness to public transportation,Size of home,Washer/dryer in unit,Noise pollution,Quality of heat/AC system,Year building was built,Closeness to cafes/restaurants,Amount of traffic","Moderate,450 square feet,20 min away,Very Little,30 min away,1100 square feet,Yes,High,Moderate,2001,30 min away,A Moderate Amount","Very Bad,0 square feet,30 min away,A Moderate Amount,15 min away,700 square feet,No,Low,Very Good,1962,20 min away,Very Little"
"Quality of heat/AC system,Size of home,Size of yard,Closeness to cafes/restaurants,Closeness to public transportation,Noise pollution,Washer/dryer in unit,Amount of traffic,Closeness to parks,Amount of natural light,Reputation of closest school,Year building was built","Very Good,1000 square feet,550 square feet,20 min away,15 min away,Low,No,Very Little,25 min away,Very Little,Very Good,1953","Bad,600 square feet,300 square feet,10 min away,25 min away,High,Yes,A Lot,10 min away,A Moderate Amount,Moderate,1991"
"Reputation of closest school,Washer/dryer in unit,Noise pollution,Year building was built,Amount of traffic,Size of yard,Amount of natural light,Closeness to parks,Closeness to public transportation,Quality of heat/AC system,Size of home,Closeness to cafes/restaurants","Very Bad,Yes,Moderate,1958,A Lot,500 square feet,A Moderate Amount,10 min away,30 min away,Good,1700 square feet,20 min away","Moderate,No,Very High,2001,Very Little,50 square feet,Very Little,30 min away,20 min away,Bad,1100 square feet,10 min away"
"Closeness to parks,Amount of natural light,Quality of heat/AC system,Size of home,Closeness to cafes/restaurants,Amount of traffic,Noise pollution,Year building was built,Size of yard,Closeness to public transportation,Reputation of closest school,Washer/dryer in unit","15 min away,Very Little,Good,700 square feet,15 min away,Very Little,High,2000,300 square feet,25 min away,Good,Yes","25 min away,A Moderate Amount,Very Bad,1100 square feet,30 min away,A Moderate Amount,Low,1978,500 square feet,15 min away,Very Bad,No"
"Year building was built,Closeness to public transportation,Reputation of closest school,Amount of natural light,Size of yard,Quality of heat/AC system,Size of home,Noise pollution,Washer/dryer in unit,Closeness to cafes/restaurants,Amount of traffic,Closeness to parks","1959,30 min away,Good,Very Little,400 square feet,Good,1400 square feet,Low,Yes,25 min away,A Little,10 min away","2017,20 min away,Bad,A Lot,250 square feet,Very Bad,700 square feet,Very High,No,10 min away,A Lot,25 min away"
"Closeness to parks,Closeness to cafes/restaurants,Size of home,Amount of traffic,Noise pollution,Amount of natural light,Washer/dryer in unit,Closeness to public transportation,Size of yard,Year building was built,Reputation of closest school,Quality of heat/AC system","15 min away,20 min away,1700 square feet,Very Little,Low,A Little,Yes,30 min away,100 square feet,1984,Very Bad,Good","30 min away,10 min away,1200 square feet,A Lot,High,A Lot,No,20 min away,550 square feet,2013,Good,Bad"
"Amount of natural light,Size of yard,Quality of heat/AC system,Closeness to public transportation,Size of home,Year building was built,Closeness to cafes/restaurants,Closeness to parks,Amount of traffic,Reputation of closest school,Washer/dryer in unit,Noise pollution","A Little,400 square feet,Good,15 min away,1500 square feet,2009,10 min away,15 min away,A Moderate Amount,Very Good,No,Low","A Lot,600 square feet,Bad,25 min away,700 square feet,1959,30 min away,30 min away,Very Little,Bad,Yes,High"
"Noise pollution,Closeness to public transportation,Closeness to cafes/restaurants,Reputation of closest school,Quality of heat/AC system,Size of home,Amount of natural light,Size of yard,Year building was built,Amount of traffic,Washer/dryer in unit,Closeness to parks","Moderate,30 min away,20 min away,Very Bad,Moderate,1200 square feet,A Little,50 square feet,1951,A Lot,Yes,30 min away","Very Low,10 min away,10 min away,Moderate,Very Good,700 square feet,A Lot,350 square feet,1989,A Little,No,10 min away"
"Noise pollution,Closeness to parks,Amount of natural light,Size of yard,Closeness to cafes/restaurants,Quality of heat/AC system,Closeness to public transportation,Amount of traffic,Year building was built,Size of home,Reputation of closest school,Washer/dryer in unit","High,25 min away,A Little,0 square feet,30 min away,Bad,10 min away,A Moderate Amount,2016,900 square feet,Moderate,Yes","Low,15 min away,A Lot,250 square feet,15 min away,Very Good,25 min away,Very Little,1966,1200 square feet,Very Bad,No"
"Closeness to parks,Amount of traffic,Noise pollution,Year building was built,Amount of natural light,Quality of heat/AC system,Closeness to cafes/restaurants,Reputation of closest school,Size of yard,Washer/dryer in unit,Size of home,Closeness to public transportation","25 min away,A Moderate Amount,Very Low,1963,A Moderate Amount,Good,30 min away,Bad,450 square feet,No,1700 square feet,20 min away","10 min away,Very Little,Very High,2014,Very Little,Very Bad,20 min away,Very Good,150 square feet,Yes,1100 square feet,10 min away"
"Size of home,Amount of natural light,Closeness to public transportation,Closeness to cafes/restaurants,Amount of traffic,Closeness to parks,Washer/dryer in unit,Year building was built,Quality of heat/AC system,Size of yard,Noise pollution,Reputation of closest school","1200 square feet,A Little,15 min away,20 min away,A Moderate Amount,25 min away,No,1959,Bad,50 square feet,Very High,Bad","900 square feet,A Lot,30 min away,10 min away,Very Little,10 min away,Yes,1995,Very Good,400 square feet,Moderate,Very Good"
"Noise pollution,Washer/dryer in unit,Size of home,Reputation of closest school,Quality of heat/AC system,Closeness to parks,Year building was built,Amount of traffic,Closeness to cafes/restaurants,Closeness to public transportation,Size of yard,Amount of natural light","High,No,1500 square feet,Very Bad,Bad,25 min away,2004,A Lot,10 min away,15 min away,350 square feet,A Lot","Very Low,Yes,1800 square feet,Moderate,Very Good,15 min away,1964,Very Little,25 min away,30 min away,550 square feet,Very Little"
"Size of yard,Amount of traffic,Closeness to public transportation,Size of home,Reputation of closest school,Closeness to cafes/restaurants,Noise pollution,Amount of natural light,Year building was built,Quality of heat/AC system,Washer/dryer in unit,Closeness to parks","500 square feet,A Little,25 min away,1100 square feet,Very Bad,15 min away,Very High,A Lot,1951,Moderate,No,15 min away","150 square feet,A Lot,15 min away,600 square feet,Moderate,25 min away,Moderate,Very Little,2009,Very Good,Yes,25 min away"
"Closeness to public transportation,Amount of traffic,Size of yard,Noise pollution,Reputation of closest school,Closeness to cafes/restaurants,Washer/dryer in unit,Amount of natural light,Year building was built,Quality of heat/AC system,Size of home,Closeness to parks","20 min away,A Moderate Amount,100 square feet,High,Very Good,20 min away,Yes,Very Little,1985,Bad,1500 square feet,25 min away","30 min away,Very Little,450 square feet,Very Low,Very Bad,10 min away,No,A Lot,2011,Very Good,900 square feet,15 min away"
"Closeness to public transportation,Closeness to parks,Noise pollution,Amount of traffic,Quality of heat/AC system,Year building was built,Closeness to cafes/restaurants,Washer/dryer in unit,Reputation of closest school,Size of yard,Amount of natural light,Size of home","15 min away,30 min away,Very High,A Little,Bad,1973,20 min away,Yes,Very Bad,100 square feet,Very Little,700 square feet","25 min away,15 min away,Low,A Lot,Very Good,2014,10 min away,No,Moderate,500 square feet,A Moderate Amount,1000 square feet"
"Amount of natural light,Size of yard,Amount of traffic,Closeness to cafes/restaurants,Year building was built,Closeness to parks,Reputation of closest school,Size of home,Washer/dryer in unit,Noise pollution,Closeness to public transportation,Quality of heat/AC system","A Lot,100 square feet,A Lot,30 min away,1963,30 min away,Very Good,1700 square feet,No,Low,20 min away,Very Bad","Very Little,450 square feet,A Little,10 min away,2016,15 min away,Very Bad,600 square feet,Yes,High,10 min away,Very Good"
"Size of yard,Closeness to public transportation,Year building was built,Noise pollution,Closeness to cafes/restaurants,Washer/dryer in unit,Amount of traffic,Amount of natural light,Size of home,Quality of heat/AC system,Reputation of closest school,Closeness to parks","0 square feet,15 min away,1977,Very Low,25 min away,No,A Little,A Moderate Amount,1500 square feet,Very Good,Good,20 min away","550 square feet,30 min away,2004,Very High,15 min away,Yes,A Lot,Very Little,1800 square feet,Bad,Very Bad,30 min away"
"Quality of heat/AC system,Closeness to parks,Washer/dryer in unit,Closeness to cafes/restaurants,Size of home,Amount of natural light,Reputation of closest school,Amount of traffic,Year building was built,Size of yard,Closeness to public transportation,Noise pollution","Moderate,15 min away,No,20 min away,1600 square feet,A Lot,Good,A Moderate Amount,1983,450 square feet,10 min away,Very Low","Very Good,25 min away,Yes,30 min away,1200 square feet,A Little,Bad,Very Little,2013,150 square feet,20 min away,High"
"Washer/dryer in unit,Amount of natural light,Size of yard,Closeness to cafes/restaurants,Amount of traffic,Noise pollution,Size of home,Closeness to public transportation,Quality of heat/AC system,Year building was built,Reputation of closest school,Closeness to parks","No,A Lot,200 square feet,10 min away,A Lot,Very Low,700 square feet,25 min away,Good,2000,Moderate,30 min away","Yes,Very Little,600 square feet,30 min away,Very Little,Moderate,1800 square feet,10 min away,Bad,1953,Very Good,15 min away"
"Washer/dryer in unit,Closeness to parks,Noise pollution,Amount of traffic,Reputation of closest school,Closeness to public transportation,Size of home,Quality of heat/AC system,Closeness to cafes/restaurants,Amount of natural light,Size of yard,Year building was built","Yes,25 min away,High,A Moderate Amount,Bad,20 min away,1700 square feet,Moderate,25 min away,Very Little,500 square feet,2004","No,10 min away,Very Low,Very Little,Very Good,30 min away,1000 square feet,Very Good,15 min away,A Lot,100 square feet,1961"
"Closeness to parks,Size of home,Size of yard,Amount of traffic,Year building was built,Amount of natural light,Reputation of closest school,Washer/dryer in unit,Closeness to public transportation,Noise pollution,Closeness to cafes/restaurants,Quality of heat/AC system","15 min away,1600 square feet,350 square feet,Very Little,1960,Very Little,Moderate,No,15 min away,Very Low,25 min away,Very Bad","30 min away,600 square feet,150 square feet,A Moderate Amount,2003,A Moderate Amount,Very Good,Yes,25 min away,High,10 min away,Good"
"Size of yard,Amount of traffic,Closeness to public transportation,Closeness to cafes/restaurants,Noise pollution,Size of home,Quality of heat/AC system,Amount of natural light,Reputation of closest school,Closeness to parks,Year building was built,Washer/dryer in unit","100 square feet,Very Little,15 min away,25 min away,Very High,1700 square feet,Very Good,A Moderate Amount,Moderate,15 min away,1958,Yes","250 square feet,A Moderate Amount,25 min away,10 min away,Very Low,800 square feet,Very Bad,Very Little,Very Bad,25 min away,1978,No"
"Year building was built,Noise pollution,Size of yard,Reputation of closest school,Closeness to cafes/restaurants,Size of home,Closeness to public transportation,Quality of heat/AC system,Closeness to parks,Amount of traffic,Amount of natural light,Washer/dryer in unit","1986,Very Low,550 square feet,Very Good,20 min away,1700 square feet,15 min away,Bad,30 min away,A Lot,A Moderate Amount,Yes","2010,Moderate,50 square feet,Bad,30 min away,700 square feet,30 min away,Good,20 min away,Very Little,Very Little,No"
"Size of home,Year building was built,Closeness to cafes/restaurants,Closeness to public transportation,Size of yard,Quality of heat/AC system,Closeness to parks,Noise pollution,Reputation of closest school,Amount of traffic,Washer/dryer in unit,Amount of natural light","1300 square feet,1990,30 min away,20 min away,400 square feet,Moderate,20 min away,Very High,Bad,Very Little,Yes,Very Little","700 square feet,2019,15 min away,10 min away,600 square feet,Very Bad,30 min away,Very Low,Good,A Moderate Amount,No,A Lot"
"Closeness to parks,Washer/dryer in unit,Noise pollution,Year building was built,Quality of heat/AC system,Amount of traffic,Closeness to cafes/restaurants,Reputation of closest school,Amount of natural light,Size of yard,Closeness to public transportation,Size of home","30 min away,Yes,Moderate,1984,Bad,A Little,10 min away,Very Good,A Moderate Amount,550 square feet,20 min away,1100 square feet","10 min away,No,Very Low,1953,Very Good,A Lot,25 min away,Bad,Very Little,50 square feet,10 min away,1500 square feet"
"Size of home,Amount of traffic,Amount of natural light,Reputation of closest school,Washer/dryer in unit,Year building was built,Closeness to public transportation,Closeness to cafes/restaurants,Closeness to parks,Size of yard,Noise pollution,Quality of heat/AC system","1000 square feet,Very Little,A Little,Moderate,Yes,2017,30 min away,15 min away,25 min away,250 square feet,Very High,Very Good","1400 square feet,A Moderate Amount,A Lot,Very Bad,No,1985,20 min away,30 min away,10 min away,50 square feet,Low,Very Bad"
"Size of home,Reputation of closest school,Closeness to cafes/restaurants,Year building was built,Size of yard,Washer/dryer in unit,Amount of traffic,Quality of heat/AC system,Noise pollution,Closeness to parks,Amount of natural light,Closeness to public transportation","700 square feet,Very Bad,30 min away,2005,400 square feet,Yes,A Lot,Good,Very High,25 min away,A Moderate Amount,30 min away","900 square feet,Moderate,10 min away,1965,50 square feet,No,Very Little,Bad,Moderate,10 min away,Very Little,15 min away"
"Quality of heat/AC system,Noise pollution,Closeness to cafes/restaurants,Closeness to public transportation,Year building was built,Reputation of closest school,Closeness to parks,Amount of natural light,Amount of traffic,Washer/dryer in unit,Size of home,Size of yard","Bad,High,15 min away,20 min away,1997,Moderate,10 min away,A Moderate Amount,A Moderate Amount,No,900 square feet,250 square feet","Very Good,Very Low,25 min away,30 min away,1959,Very Good,25 min away,Very Little,Very Little,Yes,1700 square feet,450 square feet"
"Reputation of closest school,Size of home,Amount of traffic,Amount of natural light,Year building was built,Closeness to parks,Closeness to cafes/restaurants,Closeness to public transportation,Quality of heat/AC system,Size of yard,Noise pollution,Washer/dryer in unit","Bad,800 square feet,Very Little,A Moderate Amount,2005,30 min away,10 min away,20 min away,Very Good,200 square feet,Moderate,Yes","Very Good,1500 square feet,A Moderate Amount,Very Little,1974,10 min away,20 min away,30 min away,Very Bad,500 square feet,Very Low,No"
"Closeness to public transportation,Size of home,Noise pollution,Size of yard,Amount of natural light,Quality of heat/AC system,Washer/dryer in unit,Reputation of closest school,Year building was built,Closeness to cafes/restaurants,Closeness to parks,Amount of traffic","20 min away,1100 square feet,Moderate,250 square feet,A Moderate Amount,Moderate,No,Very Bad,1965,25 min away,30 min away,A Little","10 min away,1300 square feet,Very Low,400 square feet,Very Little,Very Good,Yes,Moderate,1993,15 min away,10 min away,A Lot"
"Washer/dryer in unit,Quality of heat/AC system,Closeness to public transportation,Amount of traffic,Year building was built,Closeness to cafes/restaurants,Reputation of closest school,Amount of natural light,Noise pollution,Closeness to parks,Size of home,Size of yard","No,Good,15 min away,A Moderate Amount,1971,10 min away,Very Good,A Little,High,25 min away,1500 square feet,100 square feet","Yes,Very Bad,25 min away,Very Little,2011,30 min away,Moderate,A Lot,Very Low,15 min away,1300 square feet,600 square feet"
"Closeness to cafes/restaurants,Washer/dryer in unit,Reputation of closest school,Size of yard,Closeness to public transportation,Amount of natural light,Quality of heat/AC system,Amount of traffic,Closeness to parks,Noise pollution,Year building was built,Size of home","25 min away,No,Very Good,300 square feet,25 min away,A Lot,Bad,Very Little,25 min away,Low,1988,1000 square feet","10 min away,Yes,Bad,150 square feet,10 min away,Very Little,Good,A Moderate Amount,10 min away,High,2019,1700 square feet"
"Amount of natural light,Closeness to public transportation,Size of yard,Amount of traffic,Year building was built,Closeness to cafes/restaurants,Quality of heat/AC system,Noise pollution,Washer/dryer in unit,Closeness to parks,Size of home,Reputation of closest school","A Little,10 min away,400 square feet,Very Little,1984,25 min away,Good,Very Low,No,30 min away,1700 square feet,Very Bad","A Lot,30 min away,250 square feet,A Moderate Amount,2016,10 min away,Very Bad,Very High,Yes,20 min away,900 square feet,Very Good"
"Closeness to parks,Closeness to public transportation,Quality of heat/AC system,Size of home,Closeness to cafes/restaurants,Year building was built,Reputation of closest school,Size of yard,Amount of traffic,Noise pollution,Washer/dryer in unit,Amount of natural light","30 min away,30 min away,Bad,1200 square feet,20 min away,1964,Very Good,400 square feet,Very Little,Very High,Yes,A Lot","15 min away,20 min away,Good,800 square feet,30 min away,2015,Bad,100 square feet,A Lot,Moderate,No,A Little"
"Amount of natural light,Closeness to parks,Noise pollution,Year building was built,Closeness to cafes/restaurants,Reputation of closest school,Amount of traffic,Size of home,Quality of heat/AC system,Closeness to public transportation,Size of yard,Washer/dryer in unit","A Lot,30 min away,Low,1961,10 min away,Very Bad,A Moderate Amount,1700 square feet,Very Good,30 min away,150 square feet,No","A Little,20 min away,High,2012,25 min away,Moderate,Very Little,1100 square feet,Very Bad,15 min away,550 square feet,Yes"
"Year building was built,Quality of heat/AC system,Amount of natural light,Size of home,Closeness to parks,Amount of traffic,Noise pollution,Closeness to public transportation,Closeness to cafes/restaurants,Size of yard,Reputation of closest school,Washer/dryer in unit","1999,Very Good,Very Little,1600 square feet,20 min away,A Lot,Very Low,15 min away,25 min away,450 square feet,Very Bad,No","1966,Very Bad,A Lot,600 square feet,30 min away,A Little,High,25 min away,10 min away,50 square feet,Moderate,Yes"
"Closeness to parks,Noise pollution,Amount of traffic,Washer/dryer in unit,Closeness to public transportation,Reputation of closest school,Closeness to cafes/restaurants,Size of home,Year building was built,Size of yard,Amount of natural light,Quality of heat/AC system","30 min away,Moderate,A Little,Yes,10 min away,Very Bad,30 min away,1600 square feet,1968,550 square feet,A Little,Very Good","10 min away,Very High,A Lot,No,25 min away,Very Good,20 min away,800 square feet,1996,100 square feet,A Lot,Very Bad"
"Washer/dryer in unit,Amount of natural light,Reputation of closest school,Noise pollution,Closeness to parks,Closeness to cafes/restaurants,Quality of heat/AC system,Amount of traffic,Year building was built,Closeness to public transportation,Size of home,Size of yard","Yes,A Little,Bad,Very Low,25 min away,30 min away,Moderate,A Moderate Amount,1981,20 min away,1100 square feet,200 square feet","No,A Lot,Very Good,Very High,15 min away,10 min away,Very Bad,Very Little,2014,30 min away,900 square feet,50 square feet"
"Noise pollution,Year building was built,Reputation of closest school,Closeness to public transportation,Closeness to cafes/restaurants,Size of yard,Size of home,Washer/dryer in unit,Amount of natural light,Closeness to parks,Amount of traffic,Quality of heat/AC system","Very High,1977,Very Good,30 min away,25 min away,100 square feet,600 square feet,Yes,A Lot,10 min away,A Little,Very Good","Very Low,1997,Very Bad,15 min away,10 min away,600 square feet,1700 square feet,No,Very Little,30 min away,A Lot,Bad"
"Noise pollution,Year building was built,Quality of heat/AC system,Size of yard,Reputation of closest school,Size of home,Closeness to public transportation,Amount of traffic,Washer/dryer in unit,Amount of natural light,Closeness to cafes/restaurants,Closeness to parks","Very High,2012,Very Good,350 square feet,Very Bad,1800 square feet,30 min away,A Little,No,A Little,10 min away,25 min away","Very Low,1990,Moderate,500 square feet,Moderate,1100 square feet,10 min away,A Lot,Yes,A Lot,30 min away,10 min away"
"Amount of natural light,Closeness to parks,Quality of heat/AC system,Closeness to cafes/restaurants,Year building was built,Size of yard,Amount of traffic,Size of home,Washer/dryer in unit,Noise pollution,Reputation of closest school,Closeness to public transportation","Very Little,15 min away,Very Bad,25 min away,2017,150 square feet,A Little,700 square feet,No,Moderate,Moderate,25 min away","A Moderate Amount,25 min away,Moderate,15 min away,1989,300 square feet,A Lot,1700 square feet,Yes,Very High,Very Bad,15 min away"
"Size of yard,Size of home,Washer/dryer in unit,Reputation of closest school,Closeness to parks,Year building was built,Closeness to public transportation,Quality of heat/AC system,Amount of natural light,Closeness to cafes/restaurants,Noise pollution,Amount of traffic","100 square feet,1700 square feet,Yes,Very Good,25 min away,2000,25 min away,Moderate,A Little,20 min away,Moderate,A Moderate Amount","450 square feet,1000 square feet,No,Very Bad,10 min away,1970,15 min away,Very Bad,A Lot,10 min away,Very Low,Very Little"
"Closeness to parks,Washer/dryer in unit,Size of home,Closeness to cafes/restaurants,Amount of natural light,Quality of heat/AC system,Noise pollution,Amount of traffic,Year building was built,Closeness to public transportation,Reputation of closest school,Size of yard","10 min away,Yes,1200 square feet,10 min away,A Little,Good,Low,A Moderate Amount,1961,30 min away,Very Good,200 square feet","25 min away,No,800 square feet,30 min away,A Lot,Bad,High,Very Little,2007,20 min away,Moderate,450 square feet"
"Washer/dryer in unit,Closeness to cafes/restaurants,Noise pollution,Closeness to public transportation,Closeness to parks,Quality of heat/AC system,Size of yard,Reputation of closest school,Size of home,Amount of traffic,Amount of natural light,Year building was built","Yes,25 min away,Very Low,20 min away,25 min away,Very Good,50 square feet,Moderate,1700 square feet,A Little,A Moderate Amount,1959","No,10 min away,Very High,10 min away,10 min away,Moderate,400 square feet,Very Good,1300 square feet,A Lot,Very Little,1988"
"Washer/dryer in unit,Reputation of closest school,Quality of heat/AC system,Year building was built,Noise pollution,Size of home,Amount of natural light,Closeness to parks,Size of yard,Amount of traffic,Closeness to public transportation,Closeness to cafes/restaurants","Yes,Good,Good,2018,Very Low,1000 square feet,Very Little,30 min away,100 square feet,A Moderate Amount,20 min away,10 min away","No,Bad,Very Bad,1981,Moderate,1400 square feet,A Moderate Amount,10 min away,550 square feet,Very Little,10 min away,20 min away"
"Size of yard,Year building was built,Closeness to cafes/restaurants,Closeness to parks,Washer/dryer in unit,Reputation of closest school,Quality of heat/AC system,Amount of traffic,Noise pollution,Amount of natural light,Closeness to public transportation,Size of home","550 square feet,1958,15 min away,30 min away,Yes,Good,Very Bad,A Lot,Low,Very Little,30 min away,1600 square feet","200 square feet,1986,25 min away,10 min away,No,Very Bad,Good,Very Little,High,A Moderate Amount,20 min away,900 square feet"
"Washer/dryer in unit,Amount of natural light,Year building was built,Closeness to parks,Amount of traffic,Quality of heat/AC system,Noise pollution,Size of home,Closeness to public transportation,Size of yard,Reputation of closest school,Closeness to cafes/restaurants","Yes,A Little,2000,30 min away,A Lot,Bad,Very Low,1100 square feet,25 min away,250 square feet,Very Bad,25 min away","No,A Lot,1979,10 min away,A Little,Very Good,High,700 square feet,15 min away,600 square feet,Moderate,15 min away"
"Year building was built,Reputation of closest school,Closeness to public transportation,Closeness to cafes/restaurants,Washer/dryer in unit,Quality of heat/AC system,Size of home,Amount of traffic,Closeness to parks,Noise pollution,Size of yard,Amount of natural light","2002,Very Good,10 min away,10 min away,Yes,Moderate,900 square feet,Very Little,10 min away,Low,400 square feet,A Little","1963,Moderate,20 min away,30 min away,No,Very Good,1200 square feet,A Moderate Amount,30 min away,Very High,0 square feet,A Lot"
"Reputation of closest school,Noise pollution,Closeness to cafes/restaurants,Quality of heat/AC system,Amount of natural light,Washer/dryer in unit,Closeness to public transportation,Closeness to parks,Amount of traffic,Size of yard,Size of home,Year building was built","Very Bad,Moderate,25 min away,Good,A Moderate Amount,Yes,20 min away,25 min away,A Moderate Amount,450 square feet,1200 square feet,1963","Very Good,Very High,15 min away,Bad,Very Little,No,30 min away,15 min away,Very Little,50 square feet,1600 square feet,1983"
"Size of yard,Quality of heat/AC system,Size of home,Closeness to cafes/restaurants,Amount of traffic,Reputation of closest school,Closeness to public transportation,Amount of natural light,Noise pollution,Washer/dryer in unit,Year building was built,Closeness to parks","250 square feet,Good,1400 square feet,20 min away,A Lot,Good,15 min away,Very Little,Low,No,1962,15 min away","400 square feet,Bad,1100 square feet,30 min away,Very Little,Very Bad,25 min away,A Lot,High,Yes,1993,25 min away"
"Amount of natural light,Size of home,Amount of traffic,Closeness to cafes/restaurants,Reputation of closest school,Closeness to public transportation,Closeness to parks,Quality of heat/AC system,Washer/dryer in unit,Size of yard,Year building was built,Noise pollution","A Little,1200 square feet,A Moderate Amount,15 min away,Bad,15 min away,30 min away,Moderate,Yes,250 square feet,2007,Very Low","A Lot,600 square feet,Very Little,30 min away,Good,30 min away,10 min away,Very Good,No,100 square feet,1984,Very High"
"Closeness to cafes/restaurants,Noise pollution,Size of home,Year building was built,Reputation of closest school,Amount of traffic,Closeness to parks,Closeness to public transportation,Size of yard,Quality of heat/AC system,Washer/dryer in unit,Amount of natural light","20 min away,Very High,1100 square feet,2008,Good,A Lot,30 min away,10 min away,350 square feet,Bad,Yes,A Lot","10 min away,Very Low,1700 square feet,1981,Bad,A Little,10 min away,25 min away,550 square feet,Good,No,A Little"
"Closeness to parks,Washer/dryer in unit,Amount of natural light,Noise pollution,Size of yard,Amount of traffic,Quality of heat/AC system,Closeness to cafes/restaurants,Size of home,Reputation of closest school,Closeness to public transportation,Year building was built","20 min away,Yes,A Little,High,100 square feet,Very Little,Very Good,25 min away,900 square feet,Good,30 min away,1983","30 min away,No,A Lot,Low,450 square feet,A Moderate Amount,Moderate,15 min away,1400 square feet,Bad,20 min away,2011"
"Amount of traffic,Quality of heat/AC system,Closeness to cafes/restaurants,Washer/dryer in unit,Size of home,Closeness to parks,Reputation of closest school,Closeness to public transportation,Amount of natural light,Size of yard,Noise pollution,Year building was built","Very Little,Very Bad,30 min away,Yes,700 square feet,25 min away,Very Good,20 min away,Very Little,350 square feet,Very Low,1953","A Moderate Amount,Moderate,20 min away,No,1800 square feet,10 min away,Bad,10 min away,A Lot,500 square feet,Moderate,2014"
"Amount of traffic,Size of home,Washer/dryer in unit,Closeness to public transportation,Size of yard,Reputation of closest school,Closeness to cafes/restaurants,Year building was built,Quality of heat/AC system,Noise pollution,Amount of natural light,Closeness to parks","A Little,1600 square feet,No,15 min away,600 square feet,Very Bad,10 min away,1975,Good,Moderate,A Lot,15 min away","A Lot,1000 square feet,Yes,30 min away,300 square feet,Moderate,30 min away,2016,Bad,Very High,Very Little,25 min away"
"Size of home,Reputation of closest school,Amount of natural light,Amount of traffic,Washer/dryer in unit,Year building was built,Size of yard,Quality of heat/AC system,Closeness to cafes/restaurants,Closeness to public transportation,Noise pollution,Closeness to parks","1000 square feet,Moderate,A Little,Very Little,Yes,1989,500 square feet,Bad,25 min away,25 min away,Very High,30 min away","800 square feet,Very Bad,A Lot,A Lot,No,2019,200 square feet,Very Good,10 min away,10 min away,Low,10 min away"
