subject,version,assignmentId,signed_attributes,signed_weights,full_or_lex,confidence,strategy,metastrategy,consistency1,consistency2,appropriateness,attention,choice_exp,choice_domain,meditation_exp1,meditation_exp2,meditation_exp3,decisionstyle_responses,bidr_responses,acs_responses,mindfulness_responses,sris_responses,maia_responses,icar_responses,icar_correct,icar_num_correct,scale_rts,question_rts,attention_check,gender,age,race,edu,income,nativeEng,feedback,instructions_times,total_time,stamp,id
6081dada045150a0244f6534,ma_choice_v3_real1,6081dada045150a0244f6534,2,2,2,89,I started with size of home and if there was a washer/dryer. If the house was bigger and it had a washer I pretty much chose it every time. The next most important thing was how good the heat/AC was. If there was a bigger house with no washer and bad heat. I went down and looked the other things like closeness to transit or size of yard.,"I was pretty consistent with my Section 1 choice process, so it was easy to choose which things were most important.",75,74,82,93,0,68,Yes,No,"Less than once per week,5-15 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":24942.200000047684,""weight_strat"":8600.099999904633,""attribute_strat"":14156.099999904633,""consistency1"":12742.399999856949,""appropriateness"":16162.399999856949,""consistency2"":11814.5,""confidence"":7615.700000047684,""strategy"":130883.5,""metastrategy"":28590.699999809265,""attention"":5077.5,""choice_domain"":6855.100000143051,""choice_exp"":3650.2000000476837}",I will complete this study with my full attention.,Man,33,"[""White""]",Postgraduate/Professional degree/other,"Over $100,000",Yes,no feedback,"[84869.29999995232,2007,3444.5,6999.5,7754.100000143051,8777.799999952316,1984,1339.4000000953674,4452.400000095367,3523,1434.0999999046326,3277.5999999046326,2768.7999999523163,7475.899999856949,1135,1229,6373.799999952316,6729.5,20967.800000190735,1182.3999998569489]",1682853,1/27/22 19:24,218
596bac33670f410001fe9c07,ma_choice_v3_real1,596bac33670f410001fe9c07,,,1,88,I mainly chose the home that had the better ac system since that would be the most important thing for me personally.,I already knew that I choose based on who had the better ac system so I was confident about my choices,88,93,93,97,15+,32,No,,,,,,,,,,,,,"{""lex_strat"":45314,""consistency1"":8540,""appropriateness"":18618,""consistency2"":6791,""confidence"":6348,""strategy"":55261,""metastrategy"":28741,""attention"":7718,""choice_domain"":4840,""choice_exp"":5712}",I will complete this study with my full attention.,Woman,28,"[""White""]",High school,"$15,000 - $25,000",Yes,Time was accurate and instructions were clear. Thanks!,"[1568,1167,5673,9314,7822,22610,1857,1453,4469,4206,1338,3143,12522,1368,4675,6804,1507,1512,6093,6495,16252,1187]",1499800,1/27/22 19:24,219
5dcf402982569a08ddd84086,ma_choice_v3_real1,5dcf402982569a08ddd84086,,,1,100,"The only factor I considered was reputation of the nearest school. Every single time, I looked only at that factor and went with whichever option offered the best nearby school. ","I decided from the start that the most important factor to me was the reputation of the nearest school. I consciously made that choice from the beginning, so I am confident I have described my process accurately.",100,100,100,100,5-Jan,80,No,,,,,,,,,,,,,"{""lex_strat"":9916,""consistency1"":4249.399999976158,""appropriateness"":8944,""consistency2"":4709.800000011921,""confidence"":3146.5,""strategy"":45312.80000001192,""metastrategy"":48631.10000002384,""attention"":3325.7999999523163,""choice_domain"":4746.100000023842,""choice_exp"":4330.199999988079}",I will complete this study with my full attention.,Woman,54,"[""White""]",Postgraduate/Professional degree/other,"Over $100,000",Yes,No feedback.,"[1684,1218,3206,60934,8010.100000023842,4551.899999976158,1630,1729.5,2614.099999964237,2446,1727.4000000357628,2290,3237.900000035763,1150,3672.099999964237,4602,1261.800000011921,1596.3999999761581,2782,4656.100000023842,13222,1641.8999999761581]",1698906,1/27/22 19:24,220
5f6be2474140c215c8ebbe52,ma_choice_v3_real1,5f6be2474140c215c8ebbe52,2,2,2,94,"Noise pollution was the most important factor for me.  Noise level above Moderate really gets in my head.  I would prefer to wear a coat in a dark, small house and have it be quiet than live in a large, light home.  The second factor that was important for me was whether the house had a laundry or not.  While I would rather go to the laundry mat than live in a noisy house, having a laundry is an important amenity.  After these features, I would prefer a house that is on a street with little traffic rather than a lot.  Other factors like schools, size, amount of light, and age of the property were not very important.  And whether the home had a yard or not was of no consequence to me.","I knew what my Section 1 choice process was in Section 1 because I was thinking about these things when I chose between each home choice.  Sometimes I was conflicted but I was clear that I would not accept any noise level above Moderate, that I preferred in home laundry, etc.  These things were in the forefront of my mind.",87,99,100,99,0,66,Yes,No,"Less than once per week,15-30 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":30757.89999985695,""weight_strat"":14565.200000047684,""attribute_strat"":46174.299999952316,""consistency1"":14357.5,""appropriateness"":20805.400000095367,""consistency2"":18713.599999904633,""confidence"":10501.899999856949,""strategy"":350672.2999999523,""metastrategy"":129157.59999990463,""attention"":7365.899999856949,""choice_domain"":17446.599999904633,""choice_exp"":11125.799999952316}",I will complete this study with my full attention.,Woman,58,"[""White"",""Hispanic, Latinx, or Spanish origin""]",2 year degree,"$25,000 - $35,000",Yes,Everything was clear and it was a very interesting study.  Best of luck on your research project.,"[9294.700000047684,4103.799999952316,6928,60160.10000014305,20776.200000047684,25248,7440,2830.2999999523163,10032.100000143051,10303.899999856949,3853.899999856949,5863.900000095367,11902.300000190735,26560,2392,4446.799999952316,11904,19447.900000095367,36664.200000047684,2623.7999999523163]",3446668,1/27/22 19:25,221
579181fa913c71000197531b,ma_choice_v3_real1,579181fa913c71000197531b,,,1,88,I like a big place that I can make my own. I can create my own environment so as long as my place is big I'm good. I also like a nice big yard but I live inside. Other features are a plus but I need a big place to work with. ,"I think it was instinct, I know what I like. ",87,87,50,100,0,66,Yes,Yes,"2-4 times per week,15-30 minutes per day,5+ years",,,,,,,,,,,"{""lex_strat"":15973,""consistency1"":10587,""appropriateness"":22780,""consistency2"":10198,""confidence"":7501,""strategy"":68750,""metastrategy"":23892,""attention"":11382,""choice_domain"":6982,""choice_exp"":4622}",I will complete this study with my full attention.,Woman,47,"[""White""]",High school,"$15,000 - $25,000",Yes,Thank you!,"[3144,1999,4009,7483,5895,4846,1632,2326,30000,6120,1981,5223,7702,1551,7278,4609,2416,2142,3738,3625,11622,1543]",1440824,1/27/22 19:25,222
5b0fa626bd9c310001568d6c,ma_choice_v3_real1,5b0fa626bd9c310001568d6c,2,2,2,100,First I would check whether there was a washer and dryer and then I would check how good the heating system was. Next I would check on the traffic and  noise pollution followed by how many sq feet the place was and what year the house was built. I would sometimes use location to restaurants or public transportation as a deciding factor. Very rarely did I use schools or parks as a factor because those didn't matter to me.,I remember very vividly what my choices were in section 1 so that's how I chose my answers in section 2.,75,75,88,100,5-Jan,14,Yes,No,"2-4 times per week,15-30 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":31276,""weight_strat"":12599,""attribute_strat"":23598,""consistency1"":11217,""appropriateness"":25865,""consistency2"":7116,""confidence"":6207,""strategy"":119576,""metastrategy"":39904,""attention"":6876,""choice_domain"":6531,""choice_exp"":5644}",I will complete this study with my full attention.,Woman,55,"[""White""]",2 year degree,"$15,000 - $25,000",Yes,thank you for the opportunity to participate in this fun study. I'm not sure how long it took. I wasn't paying attention to time. Everything was clear and easy to understand.,"[6950,2187,5680,15750,14058,15710,2996,1859,6508,5370,2066,5036,9699,9538,1319,2036,10322,11158,26349,1558]",2207772,1/27/22 19:26,223
5783027f913c71000197300d,ma_choice_v3_real1,5783027f913c71000197300d,,,1,100,I made a chouce by homes with washer and dryer and size,i choose by amenities the more the better for me,67,99,100,100,0,33,Yes,No,"2-4 times per week,15-30 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":25862.700000047684,""consistency1"":10725.799999952316,""appropriateness"":27197.200000047684,""consistency2"":8497.200000047684,""confidence"":13941.899999856949,""strategy"":25640.60000014305,""metastrategy"":50577.5,""attention"":6563.700000047684,""choice_domain"":8835.600000143051,""choice_exp"":6226.299999952316}",I will complete this study with my full attention.,Woman,43,"[""White""]",2 year degree,"$50,000 - $65,000",Yes,none,"[5575.200000047684,3904.4000000953674,9824,54043.799999952316,33455.299999952316,19008.700000047684,9428.700000047684,2795.199999809265,11727.5,5669.900000095367,2866.5,5523.299999952316,18554.89999985695,2102.300000190735,8149.5,6805.900000095367,1601.8999998569489,5492.700000047684,9909.200000047684,5699,6068.5,1522.5999999046326]",1991260,1/27/22 19:27,224
5da94e9971a51b0011316f65,ma_choice_v3_real1,5da94e9971a51b0011316f65,2,2,2,87,"The biggest weight for me was noise pollution. As I progressed through the study I realized even if I had a house with a bad heater or smaller than I'd like I could fix those things. If there was a yard that would mean I would have room for an expansion in the future if I bought a small house. A bad heater could also be replaced. If the place was noisy because of traffic or by an airport or something there would be nothing I could personally do to fix it. My girlfriend and I don't plan on having children, so even though being in a nice school district would be better when trying to resell my house, I personally wouldn't put any weight into school districts when choosing a house. I like to be off the beaten path a little bit, but close enough to things so I am not spending all of my life driving just to go out to eat.",I think by the end of section 1 I kind of had a clear strategy for picking homes. Section 2 kind of helped me clarify and reinforce my thoughts on my section 1 process.,75,75,75,88,10-May,52,No,,,,,,,,,,,,,"{""lex_strat"":32079,""weight_strat"":15421,""attribute_strat"":37149,""consistency1"":34036,""appropriateness"":59678,""consistency2"":6323,""confidence"":9885,""strategy"":255597,""metastrategy"":321613,""attention"":8510,""choice_domain"":12510,""choice_exp"":6790}",I will complete this study with my full attention.,Man,33,"[""White""]",Some college,"$50,000 - $65,000",Yes,"I paid attention fully, but I did get an important phone call I was waiting a few days to hear back from in the middle, so I had a small period where I paused and didn't progress in section one. Sorry about that.","[18087,2760,11145,33335,16215,33880,3353,2055,7926,5113,2087,5336,6503,5976,1536,2575,7833,9871,21464,1880]",3675485,1/27/22 19:27,225
60ff49c3f252756e2c90dc1e,ma_choice_v3_real1,60ff49c3f252756e2c90dc1e,1,2,2,100,The first thing I looked at when it came to the houses was the location to cafes/restaurants and the location to parks. I would rather have a house have a good location. I also looked at the size of the house and the yard. Any yards that had 0 sq feet for the yard was an automatic no. ,I remembered which factors were most important to me. ,87,87,75,100,5-Jan,67,Yes,Yes,"Daily or almost daily,15-30 minutes per day,1-3 years",,,,,,,,,,,"{""lex_strat"":12893.399999999441,""weight_strat"":11034.199999999255,""attribute_strat"":16055.100000000559,""consistency1"":8959.799999999814,""appropriateness"":20962.599999999627,""consistency2"":6689.799999999814,""confidence"":7100.600000000559,""strategy"":74971,""metastrategy"":19669.099999999627,""attention"":5147.799999999814,""choice_domain"":5060.700000000186,""choice_exp"":5950.4000000003725}",I will complete this study with my full attention.,Woman,23,"[""White""]",4 year degree,"Under $5,000",Yes,I found it interesting,"[3349.2999999998137,1794.2000000001863,2920.7999999998137,12249.399999999907,10715.200000000186,6938.200000000186,2925.2999999998137,5166.700000000186,10814.900000000373,7213.799999999814,2843.100000000559,2062.5999999996275,2632.7000000001863,2839.2999999998137,1223,1230.0999999996275,8099.200000000186,4779.5,14441.299999999814,1383.2999999998137]",2543856,1/27/22 19:27,226
56f2a49ced0cf600069131cd,ma_choice_v3_real1,56f2a49ced0cf600069131cd,2,2,2,87,"I looked at the size of the house, because I have a family of 3 and I know we need space which is the most important. Next, I looked at the closest schools and that helped sway my decision. Lastly, I paid attention to the yard size and the distance to the closest shops.",I answered the questions in Section 2 based on how I proceeded with Section 1. I was able to further hone in on what I was least looking for and most looking for.,76,88,62,100,0,38,No,,,,,,,,,,,,,"{""lex_strat"":14697.599998474121,""weight_strat"":18277.30000114441,""attribute_strat"":26266.90000152588,""consistency1"":9147.69999885559,""appropriateness"":22107.60000038147,""consistency2"":8821.70000076294,""confidence"":11887.60000038147,""strategy"":105970.39999961853,""metastrategy"":61923.5,""attention"":4367.299999237061,""choice_domain"":6440.10000038147,""choice_exp"":3580.2000007629395}",I will complete this study with my full attention.,Woman,32,"[""White"",""Asian""]",2 year degree,"$25,000 - $35,000",Yes,Very clear instructions. Thanks for the opportunity to participate.,"[7698.200000762939,2175.2999992370605,6771.299999237061,24035.20000076294,12174.20000076294,9385.19999885559,4109.800001144409,1894,6609.099998474121,4198.700000762939,2545.6000003814697,4837.89999961853,8127.300001144409,6193.799999237061,1999.5,3754.300001144409,32306.19999885559,3653.800001144409,6856.599998474121,1324.2000007629395]",1949177,1/27/22 19:28,227
5f2dad07a2eef40aaef6edb6,ma_choice_v3_real1,5f2dad07a2eef40aaef6edb6,1,2,2,50,"I mainly chose based on three features: noise pollution, amount of traffic, and washer/dryer in unit. I chose whichever option had the better mix of the three features.","I chose based on how I would want to choose an apartment when I move out. In other words, I chose based on my realistic desires for a rented place.",87,75,87,86,5-Jan,,No,,,,,,,,,,,,,"{""lex_strat"":19193.099999904633,""weight_strat"":27421.199999809265,""attribute_strat"":42646.40000009537,""consistency1"":11784.800000190735,""appropriateness"":28553.599999904633,""consistency2"":11020.5,""confidence"":12932.800000190735,""strategy"":99917.90000009537,""metastrategy"":79825,""attention"":9097.900000095367,""choice_domain"":7783.699999809265,""choice_exp"":6205.099999904633}",I will complete this study with my full attention.,Woman,20,"[""Asian""]",Some college,"Under $5,000",Yes,n/a,"[4211.60000038147,1457.0999999046326,2690.2999997138977,33980.300000190735,13554,11961.099999904633,1858.5999999046326,1638.6999998092651,5737.5,3463,1698.1999998092651,3577.1000003814697,5518.5,8139.200000286102,1550.0999999046326,1987.6999998092651,14315.699999809265,9284,5495.200000286102,1497.1999998092651]",2200576,1/27/22 19:28,228
5e9e466c805ad3000801477b,ma_choice_v3_real1,5e9e466c805ad3000801477b,1,2,2,100,i made them off what would me make happy ,the same way,100,100,100,100,0,67,Yes,Yes,"Daily or almost daily,>30 minutes per day,3-5 years",,,,,,,,,,,"{""lex_strat"":13416,""weight_strat"":30815,""attribute_strat"":46701,""consistency1"":5193,""appropriateness"":12431,""consistency2"":3990,""confidence"":6672,""strategy"":26869,""metastrategy"":13272,""attention"":3896,""choice_domain"":9564,""choice_exp"":8819}",i will complete this study with my full attention,Woman,38,"[""Black or African American""]",Some college,"$25,000 - $35,000",Yes,no nothing was confusing,"[2552,6976,8293,42741,14024,52160,2808,1664,3693,1608,2082,1815,2279,2208,1640,1401,3298,2214,3648,1505]",2340340,1/27/22 19:28,229
5ed9c285b8c16356b385a97f,ma_choice_v3_real1,5ed9c285b8c16356b385a97f,2,2,2,89,"Most important to me was the quality of heat/AC. Then I preferred to have a washer & dryer. If there was no washer, dryer then my main choice was quality of heat/AC as this is most important to me.",These were more difficult to remember but if they were livable around my two main choices I was ok with them.,75,88,100,93,0,33,No,,,,,,,,,,,,,"{""lex_strat"":84708,""weight_strat"":38627,""attribute_strat"":36217,""consistency1"":15499,""appropriateness"":24355,""consistency2"":14285,""confidence"":9232,""strategy"":85878,""metastrategy"":93035,""attention"":7969,""choice_domain"":8391,""choice_exp"":7275}",I will complete this study with my full attention.,Woman,68,"[""White""]",Some college,"$35,000 - $50,000",Yes,This was incredibly different and enjoyable.,"[7633,3367,9748,39937,24744,27560,16683,3787,10637,10338,2685,8736,10986,14408,2593,3120,13792,18194,39930,2194]",2368762,1/27/22 19:29,230
60fce4839af7ae2441e60551,ma_choice_v3_real1,60fce4839af7ae2441e60551,,,1,75,"At first, I was considering multiple factors per home, but then I realized I was only ever choosing the option that had washer/dryer in unit. After that, I change my approach to only look at the washer/dryer line, since that was at the center of all my decisions. ",I recalled my thought process from section 1 and answered accordingly.,88,100,94,93,5-Jan,67,No,,,,,,,,,,,,,"{""lex_strat"":26101.60000014305,""consistency1"":10344.900000095367,""appropriateness"":14127.799999952316,""consistency2"":6336.200000047684,""confidence"":8838.200000047684,""strategy"":77088.5,""metastrategy"":30229.799999952316,""attention"":6083.899999856949,""choice_domain"":4363.5,""choice_exp"":5415.400000095367}", will complete this study with my full attention,Woman,26,"[""White""]",4 year degree,"$35,000 - $50,000",Yes,n/a - a good expirience,"[3474.2000000476837,2251.5999999046326,2683.9000000953674,13445.200000047684,9113.099999904633,11094.5,2145.7999999523163,1409.2999999523163,4511.5,4242.700000047684,1539.4000000953674,2381.2000000476837,5969.200000047684,995.5,8131.5,3303,1510.0999999046326,1181.8000001907349,5898.799999952316,9423.5,4877.5,1102.0999999046326]",1784710,1/27/22 19:31,231
56e60e39f7957b000b18e37b,ma_choice_v3_real1,56e60e39f7957b000b18e37b,2,2,2,100,"I had a handful of features I gave priority to starting with year the home was built, followed by the size of the home, size of the yard, and then the other features had no particular preference for order of consideration. I gave the most weight to the year the home was build and I would say it made up 90% of the decision of whether I chose that house with newer homes almost always being my preference.",I knew that I had particular strategy that I used and I applied that strategy to every decision so answering the questions in Section 2 was relatively simple.,100,100,100,100,10-May,66,Yes,Yes,"Daily or almost daily,15-30 minutes per day,5+ years",,,,,,,,,,,"{""lex_strat"":15287.800000071526,""weight_strat"":7332,""attribute_strat"":12333.900000095367,""consistency1"":4630.399999976158,""appropriateness"":8897.399999976158,""consistency2"":4564.299999952316,""confidence"":2873.9000000953674,""strategy"":71727.5,""metastrategy"":34690.90000009537,""attention"":3899.5,""choice_domain"":3667.1999999284744,""choice_exp"":3948.8000000715256}",I will complete this study with my full attention,Man,32,"[""White""]",2 year degree,"$25,000 - $35,000",Yes,I had no issues completing the study and I look forward to part 2.,"[2558.7000000476837,1402.5999999046326,1664.3000000715256,6020.699999928474,8227.300000071526,8580.799999952316,3080.899999976158,1475.3000000715256,4033.399999976158,2727.600000023842,1336.2999999523163,1666.8999999761581,2553.5,4086.7999999523163,795.7999999523163,935.6999999284744,6838.900000095367,7614.299999952316,7045.700000047684,1135.0999999046326]",1528190,1/27/22 19:31,232
5c55fec09fcbc40001dc50b5,ma_choice_v3_real1,5c55fec09fcbc40001dc50b5,1,2,2,100,"I require that the heating/AC system be at least 'Moderate', so anything less than 'Moderate' is disqualified. If both options were at least 'Moderate' for heating/AC, then I consider in unit washer/dryer and picked the one that had it. Finally I considered the size of home.","Odd question. I knew how I made my choices in section 1, because I was the one who made the choices, so I know how/why I made the choices I did and was able to rely that information in section 2.",100,100,75,100,5-Jan,2,Yes,No,"Less than once per week,15-30 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":40214.200000047684,""weight_strat"":29274.799999952316,""attribute_strat"":68503.80000019073,""consistency1"":9597.800000190735,""appropriateness"":30687.299999952316,""consistency2"":7339.200000047684,""confidence"":8661.599999904633,""strategy"":160396.70000004768,""metastrategy"":66400,""attention"":8544.799999952316,""choice_domain"":7847.5,""choice_exp"":6022.699999809265}",I will complete this study with my full attention.,Man,45,"[""White""]",High school,"$15,000 - $25,000",Yes,"Nothing was confusing, it took about as long as you said it would.","[4530.5,2976.4000000953674,13573.299999952316,11590,10876.100000143051,11190.199999809265,3133.800000190735,2102.7000000476837,7280.200000047684,16527.799999952316,1967.5,4139.099999904633,6848.5,17588,1499.8999998569489,55217.10000014305,7314,24846.39999985695,20091.60000014305,1790.1999998092651]",2163060,1/27/22 19:33,233
5ebf2b97ce2e0f1c05e9b00a,ma_choice_v3_real1,5ebf2b97ce2e0f1c05e9b00a,,,1,88,"The size of the home was of great importance, but the AC and heat were the most important. The surrounding school did not make that much of a difference, because I have no small children.",Because I was very consistent with all the questions.,75,85,74,100,0,86,Yes,No,"2-4 times per week,5-15 minutes per day,3-5 years",,,,,,,,,,,"{""lex_strat"":34072.20000000298,""consistency1"":13829.40000000596,""appropriateness"":17388.59999999404,""consistency2"":6311.5999999940395,""confidence"":11211.70000000298,""strategy"":116725.5,""metastrategy"":50889.5,""attention"":9380.90000000596,""choice_domain"":8568.59999999404,""choice_exp"":6037}",I will complete this study with my full attention,Woman,57,"[""Black or African American""]",Some college,"$35,000 - $50,000",Yes,Great survey!,"[7232.4000000059605,5220.399999991059,5106.20000000298,47482.5,25886.20000000298,21757.20000000298,4987.699999988079,3397.699999988079,7594.800000011921,6451.5,4143,6282.5999999940395,15676.300000011921,2829.199999988079,8099.199999988079,15522.40000000596,2550.5999999940395,3166.5,11482,11203.29999999702,15851.10000000894,2571.0999999940395]",3416649,1/27/22 19:36,234
5a947fb0f05361000171b5a3,ma_choice_v3_real1,5a947fb0f05361000171b5a3,1,2,2,87,"I considered multiple features of the home but took special consideration to certain things, such as central heating quality and house size. And then factored the preferences into which house I would choose.",I knew what my choice process was because it's what I was doing. I took my considerations and actions and then matched them with the presented choices I was given.,63,75,100,100,15+,67,Yes,Yes,"About once per week,15-30 minutes per day,1-3 years",,,,,,,,,,,"{""lex_strat"":10026.200000000186,""weight_strat"":10241,""attribute_strat"":17112.10000000056,""consistency1"":4673.699999999255,""appropriateness"":14604.599999999627,""consistency2"":7275.800000000745,""confidence"":6047,""strategy"":50619.5,""metastrategy"":95380.5,""attention"":8037.799999999814,""choice_domain"":3612.0999999996275,""choice_exp"":3678.5999999996275}",I will complete this study with my full attention.,Man,22,"[""White""]",High school,"$50,000 - $65,000",Yes,N/A,"[3263.3000000002794,1272.5999999996275,2079.4000000003725,1303.5,2809.2999999998137,7253,8413.100000000093,6297,1996.2999999998137,1507.5,1766.1000000000931,2944.7999999998137,1790.4000000003725,3989.2000000001863,3442,3148.7000000001863,1076.5,1389.9000000003725,4615.0999999996275,2546,3135.4000000003725,1056.5]",2373316,1/27/22 19:36,235
59c9c8da5535800001a8e434,ma_choice_v3_real1,59c9c8da5535800001a8e434,2,2,2,77,"Closeness to public transportation and noise pollution were the two most important factors for me, as I do not drive and am easily distracted by noise.",I know what my choice process was because I would usually look for the same 2-4 features first thing on each choice.,70,75,82,90,0,33,Yes,No,"2-4 times per week,5-15 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":24188.400000333786,""weight_strat"":23059.330000542104,""attribute_strat"":33108.964999206364,""consistency1"":22570.48499956727,""appropriateness"":27809.825000353158,""consistency2"":23246.76499981433,""confidence"":14049.650000408292,""strategy"":130248.37500043213,""metastrategy"":56355.550000444055,""attention"":14624.739999882877,""choice_domain"":11113.934999331832,""choice_exp"":10628.000000491738}",I will complete this study with my full attention.,Prefer not to say,30,"[""White""]",4 year degree,"Under $5,000",Yes,n/a,"[9518.339999951422,4792.015000246465,26823.78499954939,32344.165000133216,24639.67499975115,19887.795000337064,4256.070000119507,6980.6899996474385,40615.75000081211,6407.874999567866,1964.4249994307756,9615.85499998182,15701.36999990791,9975.9900001809,1071.9649996608496,5022.049999795854,14383.940000087023,24007.865000516176,18287.96499967575,1471.9700003042817]",2832773,1/27/22 19:37,236
5fbb57b9335997c295215ff7,ma_choice_v3_real1,5fbb57b9335997c295215ff7,2,2,2,87,"I valued AC/heating and a washer and dryer the most out of the options. Bad and very bad AC/heating was an automatic dealbreaker, unless both homes were equally bad in that area. A washer and dryer was also important, so I would chose the house with a washer and dryer if the AC/heating was at least moderate. Occasionally, I would choose a very new house over a very old house, or choose a house with very little traffic instead of one with a lot. If one house was extremely small, I would prefer the larger one.","I answered that I used multiple factors to choose a house, and each factor had a different weight in my decision. Of course, very bad AC/heating was an automatic deal breaker, but everything else was on a spectrum instead of being black and white. ",75,93,100,88,0,59,Yes,Yes,"2-4 times per week,5-15 minutes per day,1-3 years",,,,,,,,,,,"{""lex_strat"":20495.5,""weight_strat"":9578.600000023842,""attribute_strat"":17617.20000001788,""consistency1"":10070.40000000596,""appropriateness"":15245.40000000596,""consistency2"":12497.100000023842,""confidence"":10391.800000011921,""strategy"":192997.5,""metastrategy"":122226.59999999404,""attention"":8463.800000011921,""choice_domain"":12816.200000017881,""choice_exp"":6650.5999999940395}",I will complete this study with my full attention,Some other way,26,"[""White""]",2 year degree,"$5,000 - $10,000",Yes,"No, nothing was confusing, and the timing was pretty accurate.","[4218.5,2716.5999999940395,4110.800000011921,42387.19999998808,13483.40000000596,33956.29999998212,1385.6000000238419,1886.199999988079,4974.200000017881,5012.5,2965.699999988079,4412.199999988079,7727.800000011921,10934.899999976158,1673.2000000178814,2043.300000011921,11263.899999976158,8718.5,22006.5,2393.600000023842]",2563098,1/27/22 19:37,237
600b034b4b8e6501e23eddfd,ma_choice_v3_real1,600b034b4b8e6501e23eddfd,,,1,70,I made my decision solely on the reputation of a good school which usually indicates a better neighborhood ,in section i just chhose the best scenerio baased on my section 1 answers ,74,73,100,99,0,96,Yes,Yes,"About once per week,5-15 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":9237.699999988079,""consistency1"":9420,""appropriateness"":12355.700000047684,""consistency2"":6861.300000011921,""confidence"":8852.800000011921,""strategy"":64358,""metastrategy"":60554.09999996424,""attention"":7146.599999964237,""choice_domain"":4909.900000035763,""choice_exp"":4977.5}",I will complete this study with my full attention,Woman,29,"[""Asian""]",4 year degree,"$65,000 - $80,000",No,no,"[1973.5999999642372,1673,1776.1000000238419,5575.099999964237,1672.800000011921,1396,865,3724.300000011921,1720.8999999761581,1664.300000011921,2773.800000011921,5260.799999952316,11516,2157.5,6655.200000047684,4941.699999988079,1335.300000011921,1317.1000000238419,7162.5,9083.399999976158,14142,1537.699999988079]",1355962,1/27/22 19:39,238
5591827dfdf99b4fccbdfb21,ma_choice_v3_real1,5591827dfdf99b4fccbdfb21,1,2,2,87,"The most important factors for me were washer/dryer in unit - I am never ever doing laundry in a laundromat or in a community laundry again!  It is such an incredible waste of time.  On laundry day I am in rejected torn clothing and I can take my time doing laundry at home while doing other things.  Not a waste of time!  The other options are simply awful.  Yes I can bring a book but I have other stuff to do.  So I looked at the home options and the other items I really cared about were natural light, parks and yard.  As I got further into the decision making I realized that I could make everything else work if I had laundry at home and some form of natural light.  Everything else can be fixed or lived with.",As I was making my selections in section 1 I was very aware of what I was doing and how I was deciding.  Because I actually couldn't believe that I didn't care very much about some things.  So when I had to complete section 2 of the study I knew what I had based my decisions on.,88,74,88,100,0,68,No,,,,,,,,,,,,,"{""lex_strat"":40692.30000001192,""weight_strat"":14835.800000011921,""attribute_strat"":22796.79999998212,""consistency1"":17795.80000001192,""appropriateness"":13342.5,""consistency2"":21915.5,""confidence"":9267.5,""strategy"":256710,""metastrategy"":92068.59999999404,""attention"":5596.5999999940395,""choice_domain"":8517.59999999404,""choice_exp"":7430.5}",I will complete this study with my full attention.,Woman,51,"[""White"",""Middle Eastern or North African""]",4 year degree,"$25,000 - $35,000",Yes,"It was as described, thanks.","[10445.600000023842,2960.399999976158,3894.9000000059605,41199.90000000596,13944.5,15808.199999988079,3936.2000000178814,2028.5,5967.799999982119,5512.300000011921,2109.4000000059605,5663.799999982119,9845.299999982119,8880.59999999404,1470.4000000059605,2349.7000000178814,8640.699999988079,13880,11152,1743.0999999940395]",2477161,1/27/22 19:39,239
60ff2fc7ff799a89b38e6adc,ma_choice_v3_real1,60ff2fc7ff799a89b38e6adc,1,2,2,100,"I made my choices between homes in Section 1 of this study by focusing more on the availability and quality of a washer/dryer, AC/heat system, and school reputation. I didn't mind too much if a washer/dryer wasn't available because I could always go to a laundromat near by, but if the AC/heating system was bad then I wouldn't want to live there. A good school reputation would also make me feel safe knowing if my kids went there then I wouldn't have to worry as much. I also considered the amount of lighting that was available in both homes but it wasn't a deal breaker. ",I knew what my thought process was for Section 1 so it was easy to answer the questions in Section 2 based off of that. I looked at certain features more than others and didn't focus on only one aspect of the homes. ,87,100,87,100,0,33,No,,,,,,,,,,,,,"{""lex_strat"":20727.299999952316,""weight_strat"":20239.5,""attribute_strat"":86121,""consistency1"":11916.699999928474,""appropriateness"":30178.399999976158,""consistency2"":9841.899999976158,""confidence"":8126,""strategy"":236712.79999995232,""metastrategy"":222387.5,""attention"":8116.200000047684,""choice_domain"":10740.199999928474,""choice_exp"":4178}",I will complete this study with my full attention.,Woman,22,"[""Asian""]",4 year degree,"$5,000 - $10,000",Yes,Nothing was confusing. I think it did take about as much time as the instructions said it would. ,"[3576.8000000715256,5747.799999952316,6092.299999952316,16423.900000095367,23874.399999976158,14453.799999952316,3885.899999976158,2037.1999999284744,6369.800000071526,7179.899999976158,2944.5,5858.099999904633,9951.600000023842,59422.200000047684,2565.899999976158,3295.399999976158,6408,11843.899999976158,20958.399999976158,2323.7000000476837]",2866589,1/27/22 19:43,240
